Date,Time,altimeter_set_1,wind_gust_set_1,pressure_change_code_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,sea_level_pressure_set_1d,peak_wind_speed_set_1,cloud_layer_1_code_set_1,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,peak_wind_direction_set_1,pressure_tendency_set_1,ceiling_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,weather_cond_code_set_1,wind_direction_set_1
11/25/15,02:44AM,101219.11,null,null,null,null,101217.67,null,293,null,null,null,null,null,883.92,null,67.57,5.75,null,null,60.8,null,11/25/15-02:44AM,49.93,10,50,null,null,null,240
11/25/15,01:53AM,101219.11,null,null,null,101200,101217.67,null,272,null,null,null,null,null,4572,1503,67.57,5.75,null,null,60.8,null,11/25/15-01:53AM,49.93,10,50,null,null,null,230
11/25/15,12:53AM,101219.11,null,null,null,101210,101217.67,null,233,null,null,null,null,null,701.04,1503,72.23,11.5,null,null,60.8,null,11/25/15-12:53AM,51.73,10,51.8,null,null,null,250
11/25/15,12:36AM,101219.11,null,null,null,null,101217.67,null,233,null,null,null,null,null,701.04,1503,72.23,8.05,null,null,60.8,null,11/25/15-12:36AM,51.73,10,51.8,null,null,null,240
11/24/15,11:53PM,101219.11,null,null,1502,101220,101216.1,null,196,62.06,null,null,null,6009,null,272,72.42,11.5,null,null,62.6,66.02,11/24/15-11:53PM,53.55,10,53.6,null,null,null,240
11/24/15,11:18PM,101252.97,null,null,null,null,101249.95,null,273,null,null,null,null,null,822.96,1503,72.42,11.5,null,null,62.6,null,11/24/15-11:18PM,53.55,10,53.6,null,null,null,240
11/24/15,10:53PM,101252.97,null,null,null,101230,101248.39,null,256,null,null,null,null,null,null,1502,63.64,9.22,null,null,64.4,null,11/24/15-10:53PM,51.73,10,51.8,null,null,null,230
11/24/15,09:53PM,101252.97,null,null,602,101230,101248.39,null,156,null,null,null,null,null,null,232,67.99,11.5,null,null,64.4,null,11/24/15-09:53PM,53.53,10,53.6,null,null,null,260
11/24/15,08:53PM,101320.7,null,null,503,101300,101316.12,null,186,null,null,null,null,8021,914.4,303,67.99,10.36,null,null,64.4,null,11/24/15-08:53PM,53.53,10,53.6,null,null,null,270
11/24/15,07:53PM,101422.29,null,null,473,101400,101417.7,null,176,null,null,null,null,null,1432.56,282,72.6,11.5,null,null,64.4,null,11/24/15-07:53PM,55.35,10,55.4,null,null,null,260
11/24/15,07:35PM,101422.29,null,null,453,null,101417.7,null,176,null,null,null,null,null,1371.6,282,72.6,10.36,null,null,64.4,null,11/24/15-07:35PM,55.35,10,55.4,null,null,null,260
11/24/15,06:53PM,101490.02,null,null,453,101460,101483.89,null,156,null,null,null,null,null,762,253,63.87,4.61,null,null,66.2,null,11/24/15-06:53PM,53.53,10,53.6,null,null,null,290
11/24/15,06:44PM,101490.02,null,null,453,null,101485.44,null,156,null,null,null,null,null,762,253,67.99,0,null,null,64.4,null,11/24/15-06:44PM,53.53,10,53.6,null,null,null,0
11/24/15,05:53PM,101523.88,null,null,null,101510,101519.29,null,206,55.94,null,null,null,3006,null,452,67.99,6.91,null,null,64.4,64.94,11/24/15-05:53PM,53.53,10,53.6,null,null,null,130
11/24/15,04:53PM,101523.88,null,null,802,101490,101520.85,null,136,null,null,null,null,null,null,202,63.42,4.61,null,null,62.6,null,11/24/15-04:53PM,49.93,9,50,null,null,null,110
11/24/15,04:17PM,101490.02,null,null,802,null,101488.58,null,136,null,null,null,null,null,null,202,63.18,4.61,null,null,60.8,null,11/24/15-04:17PM,48.11,10,48.2,null,null,null,70
11/24/15,03:53PM,101490.02,null,null,203,101470,101490.17,null,96,null,null,null,null,null,609.6,132,58.8,4.61,null,null,59,null,11/24/15-03:53PM,44.49,10,44.6,null,null,null,80
11/24/15,02:53PM,101490.02,null,null,null,101450,101490.16,null,96,null,null,null,null,3007,457.2,153,62.95,0,null,null,59,null,11/24/15-02:53PM,46.31,10,46.4,null,null,null,0
11/24/15,01:53PM,101422.29,null,null,null,101390,101425.63,null,96,null,null,null,null,null,457.2,153,66.93,3.44,null,null,55.4,null,11/24/15-01:53PM,44.49,10,44.6,null,null,null,90
11/24/15,01:03PM,101422.29,null,null,null,null,101424.02,null,86,null,null,null,null,null,457.2,153,67.15,0,null,null,57.2,null,11/24/15-01:03PM,46.31,10,46.4,null,null,null,0
11/24/15,12:53PM,101422.29,null,null,null,101380,101424.02,null,86,null,null,null,null,null,426.72,143,67.15,0,null,null,57.2,null,11/24/15-12:53PM,46.31,10,46.4,null,null,null,0
11/24/15,12:48PM,101388.43,null,null,null,null,101390.16,null,86,null,null,null,null,null,426.72,143,67.15,0,null,null,57.2,null,11/24/15-12:48PM,46.31,10,46.4,null,null,null,0
11/24/15,11:53AM,101388.43,null,null,null,101370,101391.76,null,86,55.04,null,null,null,8001,null,null,76.68,3.44,null,null,55.4,62.96,11/24/15-11:53AM,48.13,10,48.2,null,null,null,40
11/24/15,10:53AM,101422.29,null,null,null,101410,101424.02,null,86,null,null,null,null,null,null,null,82.14,4.61,null,null,57.2,null,11/24/15-10:53AM,51.75,10,51.8,null,null,null,50
11/24/15,09:59AM,101422.29,null,null,null,null,101424.01,null,82,null,null,null,null,null,null,null,87.75,3.44,null,null,57.2,null,11/24/15-09:59AM,53.56,9,53.6,null,null,null,90
11/24/15,09:53AM,101422.29,null,null,null,101400,101424.01,null,106,null,null,null,null,null,null,null,87.75,3.44,null,null,57.2,null,11/24/15-09:53AM,53.56,10,53.6,null,null,null,70
11/24/15,08:53AM,101388.43,null,null,null,101370,101386.97,null,106,null,null,null,null,6001,null,null,82.4,3.44,null,null,60.8,null,11/24/15-08:53AM,55.36,10,55.4,null,null,null,360
11/24/15,07:53AM,101422.29,null,null,null,101380,101420.84,null,106,null,77,null,null,null,null,null,82.4,3.44,null,null,60.8,null,11/24/15-07:53AM,55.36,10,55.4,55.94,null,null,null
11/24/15,06:53AM,101388.43,null,null,null,101360,101385.4,null,106,null,null,null,null,null,null,null,82.52,0,null,null,62.6,null,11/24/15-06:53AM,57.16,10,57.2,null,null,null,0
11/24/15,05:53AM,101422.29,null,null,null,101380,101419.26,null,156,62.06,null,null,null,1008,null,null,88.02,4.61,null,null,62.6,69.08,11/24/15-05:53AM,58.98,10,59,null,null,null,240
11/24/15,04:53AM,101388.43,null,null,null,101360,101385.4,null,156,null,null,null,null,null,null,null,88.02,4.61,null,null,62.6,null,11/24/15-04:53AM,58.98,10,59,null,null,null,240
11/24/15,03:53AM,101354.56,null,null,null,101350,101351.54,null,1,null,null,null,null,null,null,null,82.52,3.44,null,null,62.6,null,11/24/15-03:53AM,57.16,10,57.2,null,null,null,230
11/24/15,02:53AM,101320.7,null,null,null,101310,101316.12,null,2006,null,null,null,null,3003,null,null,77.48,4.61,null,null,64.4,null,11/24/15-02:53AM,57.16,10,57.2,null,null,null,240
11/24/15,01:53AM,101286.84,null,null,null,101270,101282.26,null,2506,null,null,null,null,null,null,null,77.48,8.05,null,null,64.4,null,11/24/15-01:53AM,57.16,10,57.2,null,null,null,240
11/24/15,12:53AM,101286.84,null,null,null,101270,101280.71,null,2506,null,null,null,null,null,null,null,72.78,6.91,null,null,66.2,null,11/24/15-12:53AM,57.15,10,57.2,null,null,null,260
11/23/15,11:53PM,101286.84,null,null,null,101260,101277.65,null,2506,69.08,null,null,null,6004,null,null,52.83,8.05,null,null,69.8,77,11/23/15-11:53PM,51.73,10,51.8,null,null,null,260
11/23/15,10:53PM,101286.84,null,null,null,101270,101276.13,null,2506,null,null,null,null,null,null,null,49.7,10.36,null,null,71.6,null,11/23/15-10:53PM,51.75,10,51.8,null,null,null,260
11/23/15,09:53PM,101286.84,null,null,null,101280,101276.13,null,456,null,null,null,null,null,null,1402,56.7,10.36,null,null,71.6,null,11/23/15-09:53PM,55.36,10,55.4,null,null,null,260
11/23/15,08:53PM,101320.7,null,null,null,101290,101308.49,null,506,null,null,null,null,6012,null,1402,40.92,10.36,null,null,73.4,null,11/23/15-08:53PM,48.16,10,48.2,null,null,null,250
11/23/15,07:53PM,101320.7,null,null,null,101300,101308.49,null,1406,null,null,null,null,null,null,null,33.34,9.22,null,null,73.4,null,11/23/15-07:53PM,42.76,10,42.8,null,null,null,270
11/23/15,06:53PM,101388.43,null,null,null,101360,101374.72,null,1406,null,null,null,null,null,null,null,22.06,4.61,null,null,75.2,null,11/23/15-06:53PM,33.8,10,33.8,null,null,null,150
11/23/15,05:53PM,101422.29,null,null,null,101410,101410.07,null,956,55.94,null,null,null,12,null,1602,25.17,5.75,null,null,73.4,73.04,11/23/15-05:53PM,35.56,10,35.6,null,null,null,120
11/23/15,04:53PM,101456.15,null,null,null,101420,101446.96,null,906,null,null,null,null,null,null,1602,24.61,4.61,null,null,69.8,null,11/23/15-04:53PM,31.93,10,32,null,null,null,110
11/23/15,03:53PM,101388.43,null,null,null,101360,101383.87,null,906,null,null,null,null,null,null,2002,22.06,5.75,null,null,64.4,null,11/23/15-03:53PM,24.67,10,24.8,null,null,null,80
11/23/15,02:53PM,101320.7,null,null,null,101300,101317.7,null,1806,null,null,null,null,3005,null,2502,23.5,4.61,null,null,62.6,null,11/23/15-02:53PM,24.66,10,24.8,null,null,null,50
11/23/15,01:53PM,101286.84,null,null,null,101260,101285.41,null,1806,null,null,null,null,null,null,2502,25.04,4.61,null,null,60.8,null,11/23/15-01:53PM,24.64,10,24.8,null,null,null,50
11/23/15,12:53PM,101286.84,null,null,null,101250,101286.99,null,2506,null,null,null,null,null,null,null,26.7,5.75,null,null,59,null,11/23/15-12:53PM,24.62,10,24.8,null,null,null,80
11/23/15,11:53AM,101286.84,null,null,null,101240,101283.84,null,2506,59,null,null,null,3,null,null,20.19,9.22,null,null,62.6,71.96,11/23/15-11:53AM,21.06,10,21.2,null,null,null,40
11/23/15,10:53AM,101286.84,null,null,null,101240,101283.84,null,2506,null,null,null,null,null,null,null,20.19,0,null,null,62.6,null,11/23/15-10:53AM,21.06,10,21.2,null,null,null,0
11/23/15,09:53AM,101252.97,null,null,null,101220,101248.41,null,2506,null,null,null,null,null,null,null,18.96,0,null,null,64.4,null,11/23/15-09:53AM,21.09,10,21.2,null,null,null,0
11/23/15,08:53AM,101219.11,null,null,null,101190,101211.48,null,2506,null,null,null,null,8005,null,null,15.5,6.91,null,null,68,null,11/23/15-08:53AM,19.36,10,19.4,null,null,null,50
11/23/15,07:53AM,101252.97,null,null,null,101230,101242.29,null,2506,null,86,null,null,null,null,null,12.69,5.75,null,null,71.6,null,11/23/15-07:53AM,17.64,10,17.6,60.08,null,null,30
11/23/15,06:53AM,101286.84,null,null,null,101230,101277.67,null,2506,null,null,null,null,null,null,null,14.58,0,null,null,69.8,null,11/23/15-06:53AM,19.4,10,19.4,null,null,null,0
11/23/15,05:53AM,101286.84,null,null,null,101240,101276.15,null,1,69.08,null,null,null,1005,null,null,13.71,3.44,null,null,71.6,78.98,11/23/15-05:53AM,19.42,10,19.4,null,null,null,null
11/23/15,04:53AM,101252.97,null,null,null,101240,101242.28,null,1,null,null,null,null,null,null,null,17.23,4.61,null,null,71.6,null,11/23/15-04:53AM,24.78,10,24.8,null,null,null,10
11/23/15,03:53AM,101252.97,null,null,null,101230,101242.28,null,1,null,null,null,null,null,null,null,28.72,3.44,null,null,71.6,null,11/23/15-03:53AM,37.35,10,37.4,null,null,null,250
11/23/15,02:53AM,101219.11,null,null,null,101210,101209.94,null,2006,null,null,null,null,3003,null,null,35.13,6.91,null,null,69.8,null,11/23/15-02:53AM,40.91,10,41,null,null,null,260
11/23/15,01:53AM,101219.11,null,null,null,101190,101208.42,null,2506,null,null,null,null,null,null,null,35.42,9.22,null,null,71.6,null,11/23/15-01:53AM,42.73,10,42.8,null,null,null,270
11/23/15,12:53AM,101185.24,null,null,null,101170,101173.05,null,2506,null,null,null,null,null,null,null,29,8.05,null,null,73.4,null,11/23/15-12:53AM,39.16,10,39.2,null,null,null,250
11/22/15,11:53PM,101185.24,null,null,null,101160,101168.6,null,2506,78.98,null,null,null,6012,null,null,21.04,8.05,null,null,78.8,86,11/22/15-11:53PM,35.65,10,35.6,null,null,null,280
11/22/15,10:53PM,101219.11,null,null,null,101190,101199.55,null,2506,null,null,null,null,null,null,null,10.36,9.22,null,null,82.4,null,11/22/15-10:53PM,21.45,10,21.2,null,null,null,240
11/22/15,09:53PM,101219.11,null,null,null,101210,101199.55,null,2506,null,null,null,null,null,null,null,12.06,9.22,null,null,82.4,null,11/22/15-09:53PM,25.02,10,24.8,null,null,null,250
11/22/15,08:53PM,101286.84,null,null,null,101270,101265.82,null,2506,null,null,null,null,8024,null,null,7.75,0,null,null,84.2,null,11/22/15-08:53PM,16.18,10,15.8,null,null,null,0
11/22/15,07:53PM,101388.43,null,null,null,101360,101367.38,null,2506,null,null,null,null,null,null,null,8.38,4.61,null,null,84.2,null,11/22/15-07:53PM,17.96,10,17.6,null,null,null,null
11/22/15,06:53PM,101456.15,null,null,null,101450,101438,null,2506,null,null,null,null,null,null,null,9.41,6.91,null,null,80.6,null,11/22/15-06:53PM,17.85,10,17.6,null,null,null,30
11/22/15,05:53PM,101523.88,null,null,null,101510,101507.19,null,2506,60.98,null,null,null,7,null,null,10.79,9.22,null,null,78.8,78.98,11/22/15-05:53PM,19.6,10,19.4,null,null,null,20
11/22/15,04:53PM,101557.75,null,null,null,101540,101545.53,null,1,null,null,null,null,null,null,null,12.9,8.05,null,null,73.4,null,11/22/15-04:53PM,19.45,10,19.4,null,null,null,30
11/22/15,03:53PM,101523.88,null,null,null,101510,101514.69,null,1,null,null,null,null,null,null,null,13.49,5.75,null,null,69.8,null,11/22/15-03:53PM,17.6,10,17.6,null,null,null,70
11/22/15,02:53PM,101490.02,null,null,null,101450,101485.46,null,1,null,null,null,null,3004,null,null,16.25,6.91,null,null,64.4,null,11/22/15-02:53PM,17.51,10,17.6,null,null,null,10
11/22/15,01:53PM,101422.29,null,null,null,101400,101417.73,null,1,null,null,null,null,null,null,null,16.25,5.75,null,null,64.4,null,11/22/15-01:53PM,17.51,10,17.6,null,null,null,350
11/22/15,12:53PM,101422.29,null,null,null,101400,101419.29,null,1,null,null,null,null,null,null,null,20.19,3.44,null,null,62.6,null,11/22/15-12:53PM,21.06,10,21.2,null,null,null,40
11/22/15,11:53AM,101456.15,null,null,null,101400,101453.15,null,1,60.08,null,null,null,5002,null,null,21.79,3.44,null,null,62.6,75.02,11/22/15-11:53AM,22.86,10,23,null,null,null,40
11/22/15,10:53AM,101422.29,null,null,null,101380,101417.73,null,1,null,null,null,null,null,null,null,18.96,6.91,null,null,64.4,null,11/22/15-10:53AM,21.09,10,21.2,null,null,null,50
11/22/15,09:53AM,101422.29,null,null,null,101400,101413.11,null,1,null,null,null,null,null,null,null,15.74,10.36,null,null,69.8,null,11/22/15-09:53AM,21.18,10,21.2,null,null,null,360
11/22/15,08:53AM,101456.15,null,null,null,101410,101445.45,null,1,null,null,null,null,0,null,null,17.23,8.05,null,null,71.6,null,11/22/15-08:53AM,24.78,10,24.8,null,null,null,360
11/22/15,07:53AM,101456.15,null,null,null,101420,101445.45,null,1,null,89.06,null,null,null,null,null,17.23,4.61,null,null,71.6,null,11/22/15-07:53AM,24.78,10,24.8,59,null,null,null
11/22/15,06:53AM,101490.02,null,null,null,101440,101479.32,null,1,null,null,null,null,null,null,null,18.57,8.05,null,null,71.6,null,11/22/15-06:53AM,26.58,10,26.6,null,null,null,40
11/22/15,05:53AM,101456.15,null,null,null,101420,101443.94,null,1,71.06,null,null,null,1009,null,null,16.22,6.91,null,null,73.4,78.98,11/22/15-05:53AM,24.82,10,24.8,null,null,null,20
11/22/15,04:53AM,101422.29,null,null,null,101390,101410.08,null,1,null,null,null,null,null,null,null,15.04,5.75,null,null,73.4,null,11/22/15-04:53AM,23.04,10,23,null,null,null,30
11/22/15,03:53AM,101388.43,null,null,null,101380,101374.72,null,1,null,null,null,null,null,null,null,15.27,6.91,null,null,75.2,null,11/22/15-03:53AM,24.85,10,24.8,null,null,null,10
11/22/15,02:53AM,101354.56,null,null,null,101330,101339.38,null,1,null,null,null,null,3012,null,null,15.5,9.22,null,null,77,null,11/22/15-02:53AM,26.67,10,26.6,null,null,null,350
11/22/15,01:53AM,101286.84,null,null,null,101270,101273.14,null,1,null,null,null,null,null,null,null,33.63,4.61,null,null,75.2,null,11/22/15-01:53AM,44.58,10,44.6,null,null,null,220
11/22/15,12:53AM,101252.97,null,null,null,101220,101239.27,null,1,null,null,null,null,null,null,null,38.53,6.91,null,null,75.2,null,11/22/15-12:53AM,48.18,10,48.2,null,null,null,250
11/21/15,11:53PM,101219.11,null,null,null,101210,101202.46,null,1,78.98,null,null,null,6014,null,null,29.86,9.22,null,null,78.8,89.06,11/21/15-11:53PM,44.62,10,44.6,null,null,null,270
11/21/15,10:53PM,101219.11,null,null,null,101210,101195.24,null,1,null,null,null,null,null,null,null,12.68,6.91,null,null,87.8,null,11/21/15-10:53PM,30.51,10,30.2,null,null,null,260
11/21/15,09:53PM,101252.97,null,null,null,101250,101230.51,null,1,null,null,null,null,null,null,null,13.42,0,null,null,86,null,11/21/15-09:53PM,30.45,10,30.2,null,null,null,0
11/21/15,08:53PM,101354.56,null,null,null,101340,101330.66,null,2506,null,null,null,null,8024,null,null,11.78,0,null,null,87.8,null,11/21/15-08:53PM,28.72,10,28.4,null,null,null,0
11/21/15,07:53PM,101456.15,null,null,null,101430,101432.22,null,2506,null,null,null,null,null,null,null,11.78,5.75,null,null,87.8,null,11/21/15-07:53PM,28.72,10,28.4,null,null,null,30
11/21/15,06:53PM,101557.75,null,null,null,101530,101536.66,null,2506,null,null,null,null,null,null,null,16.44,6.91,null,null,84.2,null,11/21/15-06:53PM,33.98,10,33.8,null,null,null,null
11/21/15,05:53PM,101591.61,null,null,null,101590,101573.43,null,2506,60.08,null,null,null,1008,null,null,19.84,5.75,null,null,80.6,80.06,11/21/15-05:53PM,35.69,10,35.6,null,null,null,40
11/21/15,04:53PM,101591.61,null,null,null,101570,101577.87,null,1,null,null,null,null,null,null,null,23.7,5.75,null,null,75.2,null,11/21/15-04:53PM,35.6,10,35.6,null,null,null,null
11/21/15,03:53PM,101591.61,null,null,null,101550,101580.89,null,1,null,null,null,null,null,null,null,26.74,9.22,null,null,71.6,null,11/21/15-03:53PM,35.55,10,35.6,null,null,null,360
11/21/15,02:53PM,101557.75,null,null,null,101520,101553.18,null,1,null,null,null,null,3008,null,null,34.25,9.22,null,null,64.4,null,11/21/15-02:53PM,35.47,10,35.6,null,null,null,50
11/21/15,01:53PM,101490.02,null,null,null,101470,101485.45,null,1,null,null,null,null,null,null,null,36.77,0,null,null,64.4,null,11/21/15-01:53PM,37.27,10,37.4,null,null,null,0
11/21/15,12:53PM,101490.02,null,null,null,101460,101485.45,null,1,null,null,null,null,null,null,null,36.77,4.61,null,null,64.4,null,11/21/15-12:53PM,37.27,10,37.4,null,null,null,70
11/21/15,11:53AM,101456.15,null,null,null,101440,101454.71,null,1,59,null,null,null,1,null,null,44.78,0,null,null,60.8,73.04,11/21/15-11:53AM,39.06,10,39.2,null,null,null,0
11/21/15,10:53AM,101490.02,null,null,null,101440,101488.58,null,1,null,null,null,null,null,null,null,55.15,0,null,null,60.8,null,11/21/15-10:53AM,44.49,10,44.6,null,null,null,0
11/21/15,09:53AM,101456.15,null,null,null,101420,101451.58,null,1,null,null,null,null,null,null,null,45.36,0,null,null,64.4,null,11/21/15-09:53AM,42.69,9,42.8,null,null,null,0
11/21/15,08:53AM,101456.15,null,null,null,101410,101451.58,null,1,null,null,null,null,3002,null,null,48.59,0,null,null,64.4,null,11/21/15-08:53AM,44.49,10,44.6,null,null,null,0
11/21/15,07:53AM,101456.15,null,null,null,101420,101450.02,null,1,null,80.96,null,null,null,null,null,45.65,0,null,null,66.2,null,11/21/15-07:53AM,44.51,10,44.6,55.04,null,null,0
11/21/15,06:53AM,101422.29,null,null,null,101380,101414.62,null,1,null,null,null,null,null,null,null,42.9,3.44,null,null,68,null,11/21/15-06:53AM,44.51,10,44.6,null,null,null,50
11/21/15,05:53AM,101422.29,null,null,null,101390,101417.71,null,1,64.04,null,null,null,1006,null,null,52.03,0,null,null,64.4,73.04,11/21/15-05:53AM,46.31,10,46.4,null,null,null,0
11/21/15,04:53AM,101422.29,null,null,null,101390,101416.16,null,1,null,null,null,null,null,null,null,52.3,0,null,null,66.2,null,11/21/15-04:53AM,48.11,9,48.2,null,null,null,0
11/21/15,03:53AM,101422.29,null,null,null,101390,101416.16,null,1506,null,null,null,null,null,null,null,52.3,3.44,null,null,66.2,null,11/21/15-03:53AM,48.11,10,48.2,null,null,null,130
11/21/15,02:53AM,101354.56,null,null,null,101350,101348.44,null,1506,null,null,null,null,3015,null,2502,59.79,0,null,null,66.2,null,11/21/15-02:53AM,51.73,10,51.8,null,null,null,0
11/21/15,01:53AM,101286.84,null,null,null,101280,101280.71,null,1606,null,null,null,null,null,null,2502,59.79,4.61,null,null,66.2,null,11/21/15-01:53AM,51.73,10,51.8,null,null,null,260
11/21/15,12:53AM,101252.97,null,null,null,101240,101243.79,null,1602,null,null,null,null,null,null,2502,40.34,5.75,null,null,69.8,null,11/21/15-12:53AM,44.53,10,44.6,null,null,null,250
11/20/15,11:53PM,101219.11,null,null,2502,101190,101206.92,null,806,73.04,null,null,null,6007,null,1502,29,6.91,null,null,73.4,80.96,11/20/15-11:53PM,39.16,10,39.2,null,null,null,260
11/20/15,10:53PM,101219.11,null,null,2502,101190,101206.92,null,906,null,null,null,null,null,null,1502,33.34,5.75,null,null,73.4,null,11/20/15-10:53PM,42.76,10,42.8,null,null,null,260
